1739,6900,-0.7853981633974483
2017,6900,-3.141592653589793
1739,6900,2.356194490192345
1932,6900,-2.356194490192345
1616,6900,1.5707963267948966
1616,6900,-1.5707963267948966
1655,6900,0.0
1932,6900,0.7853981633974483
1741,6900,-0.7836528341454541
1933,6900,-2.3544491609403506
1619,6900,1.5725416560468912
1741,6900,2.3579398194443395
2019,6900,-3.139847324337799
1933,6900,0.787143492649443
2019,6900,0.0017453292519947264
1619,6900,-1.5690509975429021
1931,6900,-2.3527038316883564
1741,6900,2.3596851486963346
1741,6900,-0.7819075048934593
1621,6900,1.574286985298885
1931,6900,0.7888888219014373
2017,6900,-3.1381019950858047
1621,6900,-1.567305668290908
2017,6900,0.0034906585039889567
1931,6900,-2.3509585024363617
1621,6900,1.5760323145508797
1931,6900,0.7906341511534314
1739,6900,-0.7801621756414651
1739,6900,2.361430477948328
2015,6900,-3.13635666583381
1621,6900,-1.5655603390389135
2015,6900,0.005235987755983187
1930,6900,-2.3492131731843675
1621,6900,1.5777776438028746
1743,6900,2.363175807200323
1930,6900,0.7923794804054256
2014,6900,-3.134611336581816
1743,6900,-0.7784168463894708
1621,6900,-1.5638150097869192
2014,6900,0.006981317007977417
1745,6900,2.3649211364523164
1622,6900,1.579522973054868
1931,6900,-2.3474678439323733
2013,6900,-3.1328660073298216
1745,6900,-0.7766715171374766
1622,6900,-1.562069680534925
1931,6900,0.7941248096574199
2013,6900,0.008726646259971648
1747,6900,2.366666465704311
1623,6900,1.5812683023068628
1747,6900,-0.7749261878854824
1931,6900,0.7958701389094147
1931,6900,-2.345722514680379
1623,6900,-1.5603243512829306
2016,6900,-3.1311206780778273
1621,6900,1.5830136315588568
1748,6900,-0.7731808586334876
2016,6900,0.010471975511966373
1748,6900,2.368411794956306
1930,6900,0.7976154681614089
2015,6900,-3.129375348825833
1621,6900,-1.5585790220309363
1930,6900,-2.343977185428385
1750,6900,-0.7714355293814935
1620,6900,1.5847589608108512
1931,6900,0.7993607974134032
1750,6900,2.3701571242082995
2015,6900,0.012217304763960605
2016,6900,-3.1276300195738385
1931,6900,-2.34223185617639
1620,6900,-1.5568336927789417
1628,6900,1.5865042900628463
1930,6900,0.8011061266653973
1753,6900,-0.7696902001294992
1753,6900,2.3719024534602946
2016,6900,0.013962634015954834
2014,6900,-3.1258846903218442
1930,6900,-2.340486526924396
1756,6900,-0.767944870877505
1928,6900,0.8028514559173915
1628,6900,-1.5550883635269477
1626,6900,1.5882496193148399
1756,6900,2.373647782712288
2014,6900,0.015707963267949064
2016,6900,-3.12413936106985
1928,6900,-2.3387411976724017
1627,6900,1.5899949485668348
1924,6900,0.8045967851693863
1759,6900,-0.7661995416255107
1626,6900,-1.5533430342749532
1759,6900,2.375393111964283
2016,6900,0.017453292519943295
2016,6900,-3.122394031817856
1626,6900,1.5917402778188283
1918,6900,0.8063421144213806
1760,6900,-0.764454212373516
1924,6900,-2.3369958684204075
1624,6900,1.593485607070823
2018,6900,-3.1206487025658616
1627,6900,-1.5515977050229588
2016,6900,0.01919862177193802
1760,6900,2.3771384412162777
1918,6900,-2.3352505391684133
1763,6900,-0.7627088831215217
1915,6900,0.8080874436733748
2021,6900,-3.118903373313867
1626,6900,-1.5498523757709646
1624,6900,1.5952309363228179
1915,6900,-2.3335052099164186
1765,6900,-0.7609635538695276
2018,6900,0.02094395102393225
1917,6900,0.809832772925369
1763,6900,2.378883770468271
2017,6900,-3.1171580440618727
1913,6900,0.8115781021773633
1917,6900,-2.3317598806644244
1625,6900,1.5969762655748114
1768,6900,-0.7592182246175333
1624,6900,-1.5481070465189701
1765,6900,2.380629099720266
2021,6900,0.022689280275926482
2016,6900,-3.1154127148098785
1908,6900,0.8133234314293579
1769,6900,-0.7574728953655391
1913,6900,-2.33001455141243
1624,6900,1.5987215948268063
1624,6900,-1.5463617172669757
2017,6900,0.024434609527920714
1768,6900,2.3823744289722595
2015,6900,-3.113667385557884
1908,6900,0.8150687606813521
1908,6900,-2.3282692221604355
1769,6900,-0.7557275661135444
1625,6900,-1.5446163880149815
1627,6900,1.6004669240787999
2013,6900,-3.1119220563058896
1769,6900,2.3841197582242546
2016,6900,0.02617993877991494
1627,6900,1.6022122533307945
1769,6900,-0.7539822368615502
1907,6900,0.8168140899333464
1908,6900,-2.3265238929084413
1624,6900,-1.542871058762987
2014,6900,-3.1101767270538954
1618,6900,1.6039575825827894
1769,6900,2.3858650874762493
2015,6900,0.02792526803190967
1779,6900,-0.7522369076095559
1904,6900,0.8185594191853407
1907,6900,-2.324778563656447
1627,6900,-1.5411257295109928
2011,6900,-3.1084313978019007
2013,6900,0.0296705972839039
1904,6900,-2.3230332344044524
1627,6900,-1.5393804002589984
1617,6900,1.605702911834783
1769,6900,2.3876104167282426
1905,6900,0.8203047484373349
1779,6900,-0.7504915783575618
2012,6900,-3.1066860685499065
1905,6900,-2.321287905152458
2014,6900,0.03141592653589813
1783,6900,-0.7487462491055674
1779,6900,2.3893557459802377
1618,6900,-1.5376350710070041
1904,6900,0.8220500776893295
1616,6900,1.607448241086778
2010,6900,-3.1049407392979123
1904,6900,-2.319542575900464
1782,6900,-0.7470009198535726
1617,6900,-1.53588974175501
2011,6900,0.03316125578789236
1901,6900,0.8237954069413238
1901,6900,-2.3177972466484698
1779,6900,2.3911010752322315
1619,6900,1.6091935703387716
2009,6900,-3.103195410045918
1792,6900,-0.7452555906015785
1616,6900,-1.5341444125030155
1616,6900,1.6109388995907665
2007,6900,-3.1014500807939234
2012,6900,0.03490658503988659
1901,6900,-2.316051917396475
1901,6900,0.825540736193318
1794,6900,-0.7435102613495843
1783,6900,2.392846404484226
1615,6900,1.6126842288427612
1796,6900,-0.74176493209759
1619,6900,-1.5323990832510213
2005,6900,-3.099704751541929
2010,6900,0.03665191429188132
1900,6900,-2.314306588144481
1900,6900,0.8272860654453122
1782,6900,2.394591733736221
1614,6900,1.6144295580947547
1797,6900,-0.7400196028455958
2003,6900,-3.097959422289935
2009,6900,0.038397243543875546
1616,6900,-1.5306537539990268
1897,6900,-2.3125612588924866
1612,6900,1.6161748873467496
1897,6900,0.8290313946973066
1792,6900,2.3963370629882146
1798,6900,-0.7382742735936011
2000,6900,-3.0962140930379407
1611,6900,1.6179202165987432
1892,6900,-2.3108159296404924
2007,6900,0.040142572795869774
1615,6900,-1.5289084247470326
1892,6900,0.8307767239493014
1794,6900,2.3980823922402092
1610,6900,1.619665545850738
2001,6900,-3.0944687637859465
1804,6900,-0.7365289443416069
1888,6900,-2.309070600388498
2005,6900,0.04188790204786401
1614,6900,-1.5271630954950384
1888,6900,0.8325220532012954
1796,6900,2.399827721492203
2002,6900,-3.0927234345339514
1889,6900,-2.307325271136503
1807,6900,-0.7347836150896127
1608,6900,1.6214108751027327
2003,6900,0.04363323129985824
1612,6900,-1.525417766243044
1889,6900,0.8342673824532897
2001,6900,-3.090978105281957
1797,6900,2.4015730507441977
1807,6900,-0.7330382858376184
1892,6900,-2.305579941884509
1608,6900,1.6231562043547265
2000,6900,0.045378560551852964
1611,6900,-1.5236724369910497
1999,6900,-3.089232776029963
1798,6900,2.4033183799961924
1892,6900,0.8360127117052839
1883,6900,-2.3038346126325147
1806,6900,-0.7312929565856241
2001,6900,0.04712388980384719
1608,6900,1.6249015336067212
2000,6900,-3.087487446777969
1610,6900,-1.5219271077390553
1804,6900,2.4050637092481866
1883,6900,0.8377580409572781
1810,6900,-0.7295476273336294
1609,6900,1.6266468628587147
2002,6900,0.04886921905584143
1879,6900,-2.302089283380521
2000,6900,-3.085742117525975
1879,6900,0.8395033702092729
1608,6900,-1.520181778487061
1811,6900,-0.7278022980816352
2001,6900,0.050614548307835655
1604,6900,1.6283921921107096
1807,6900,2.406809038500181
1815,6900,-0.726056968829641
1999,6900,-3.08399678827398
1608,6900,-1.5184364492350666
1883,6900,0.8412486994612672
1883,6900,-2.3003439541285267
1999,6900,0.05235987755982988
1807,6900,2.408554367752175
1614,6900,1.6301375213627043
1815,6900,-0.7243116395776468
1881,6900,-2.2985986248765315
2001,6900,-3.0822514590219856
1608,6900,-1.5166911199830722
1881,6900,0.8429940287132615
1607,6900,1.6318828506146983
2000,6900,0.054105206811824604
1806,6900,2.4102996970041697
1812,6900,-0.7225663103256525
1609,6900,-1.514945790731078
2003,6900,-3.0805061297699914
1879,6900,0.8447393579652556
1879,6900,-2.2968532956245373
1608,6900,1.6336281798666927
2000,6900,0.05585053606381884
1877,6900,-2.295107966372543
1811,6900,-0.7208209810736578
1810,6900,2.412045026256164
1604,6900,-1.5132004614790835
2005,6900,-3.078760800517997
1609,6900,1.6353735091186863
1877,6900,0.8464846872172498
1999,6900,0.05759586531581307
1811,6900,2.413790355508158
1880,6900,-2.293362637120549
2020,6900,-3.0770154712660034
1606,6900,1.6371188383706814
1809,6900,-0.7190756518216636
1614,6900,-1.5114551322270893
1880,6900,0.8482300164692446
2001,6900,0.0593411945678073
1877,6900,-2.291617307868555
2021,6900,-3.0752701420140083
1815,6900,2.415535684760153
1607,6900,1.6388641676226758
1811,6900,-0.7173303225696693
1607,6900,-1.509709802975095
1877,6900,0.8499753457212388
1878,6900,-2.28987197861656
2003,6900,0.061086523819801536
2020,6900,-3.073524812762014
1815,6900,2.4172810140121466
